ADDRESS,AMOUNT,TAG
0x1c74bc2eae285f69bac4ceb81ca1a5ef5f40d30932a9e36992acaebcfda3439,0.00150160298,
0x11fba4fed3d731bbfdf6b74e96ac966ff6ec835b1259f6e2de98bffa5c5479c,0.001500544741,
0x4e15daf26823f6c90930666c784735d3c8fa7886862e7a94d18c1f6f1dccc50,0.001500494929,
0x25603c124da9318a4c5c0b6ed98b9f34aab0f220067a5188401ea6c6de243e5,0.001500004421,
0x3978004275d437e68524b16fd051388e5997459e908f0f351790e5365350674,0.001499536727,
0x3b4eda84335405fc951ec57f0939719d5e78e2d7e2a8a4f5794ed23f3fb8b8,0.001488576663,
0x60ab01e85ae05c3ed8badad8f93850c8e4932e5c7eda8b46f13afe3f1fb9d8f,0.001484774363,
0x1fb8699b69bbe314122be71856d8b0f9b7be765dc0b1813dd544dbaee4b97ac,0.001477100693,
0x4f4ab9f2d6b5ace3e5613fe33ba945dcc5cd96702372576b93a095c799ac005,0.001477088985,
0x238148696c2c17e9cd6eb8305e38f96268e1164b12f6ed8a7ccfc80a4ab79ee,0.001476937414,
0xf8529f8f269909eb5395501a3ea82995b3abf52d00c29744eedad4b735ed49,0.001473902526,
0x3e71e02f22cd7288dabf9d0d8ee38b28a8b2b09e8262dda1877d36cb29c28cc,0.001473736788,
0x47aad04ee8ecff434c12cfddede17aaa07731576c2cefba85d935e2be45f603,0.001473595892,
0x2b233d02faf52af51d2b3575a7723208c0e06d774472bea4236eedc7fda2f4,0.00147023746,
0x1884b27a9b015dd917ab9837c65ff0ed69b37f449f837f0c3740dcb4b6b27f7,0.001469186134,
0x8aa96185202acc7e513a4f4cef02b56ce3d399936ddba09cd7c5464985fe81,0.001469160613,
0x8def304328d1dfd338ea365d816ef3758e3ee8345d70dfba1688e1c5c012b5,0.001468713224,
0x4b4e91c29fa529d9fddeab90b4307dbeda7c8d7b517b7e394e24f8cdf8d437e,0.001468195196,
0x2c1ee93d1eaeb9f9dfe092253dbb503a25b2c569970a71df4c962b996c1765c,0.001468068102,
0x5cffa5f5cf1eb8a29bbc49070c9cb27d5012c9daa340268326a544a7f8cdf4a,0.001467237119,
0x3a0f92dcc0903ed24b5ec59b8db0ca92fd18d50f7d910b1d3e60dcc6fed755f,0.001465811264,
0x876b67b40f43e71d7c099f705b5a1d4a2f87c326c66073562d6b39bb3aad90,0.001464236511,
0x3568e6d8fc2145d22b6dc4b28e13929bc83d9d01689e316b8698705f28a9b90,0.001464190009,
0x17591d8a480244bfeab325e45537dc2d070a444e7e2f278edab1690ef692fd9,0.001463301675,
0x5a09fe3fcec64bde7ac937921747fda5b20bc1e992a3fc90e5a6d0582bcf67d,0.001463274617,
0x218e29dc88a8e70850d6ed0064b22dea0579bc0f2db0cec384be07bb2e356ed,0.001462789036,
0x732e707830cb3afd7b7239886c2845bb509ea2f6502617877025b261b026d17,0.001461970005,
0x7bb459831d2e2242edea7ef80b9578f8f5123a0aab72b9ef610f8a09390cb9f,0.001460700026,
0x134e30a630c095c3f00ee1d58dd14d49bfd399bc7213512b72dbff12f18c917,0.001459536354,
0x787fdf3abc00c5d19e4346db57ac615c9eb19d56779e6240be4130d5f74cf8e,0.001458701004,
0x951deec277b0bf927054bea876ccb89fc9313cd235b30366053f141354ba63,0.001456679851,
0x1fc52c609927206d94c5a7eff6a65d94e7a22ff3e0e455228b106c003de4c63,0.001453197703,
0x3f4174a11249274bf2a918246ee0e50b281cdfbc1947837bd23224c0c2a6129,0.001453185567,
0x6b42694e3633d9534f667ed361bc916b0646bef580d14cf6485564dd714cbfb,0.001452553166,
0x40d548f95237118377e61cb652962fff82d92ed92360192ebaba4af2c39e85f,0.00145079933,
0x6cabf3eba1580059af8b9e0f2e448b54cf956be6126ebfbf4d949eb2da2bef1,0.001448686757,
0x128c58721c43269796bd74f57ac237acee03973e5ad7e22e386edc02ce6e413,0.001447583792,
0x1709ea381e87d4c9ba5e4a67adc9868c05e82556a53fd1b3a8b1f21e098143,0.001444085718,
0x652ba2c1bac686f96b9e8b5c83fb65d38df4b1702f038b6c02be8885feaf105,0.001443945377,
0x162ee39d5b431d05730dc5d01ab2e6268ebeb3e8b989a752730030fbc120355,0.001442948529,
0x4a9066430d3d05cc54864f13f2ece59d28f2b491a1830d800ab4c3ca8bbc67e,0.00144144604,
0x46012378bfbbcb96c46fad344fe6547e0e32c337f16fee622a36a3e12310a35,0.001441262379,
0x6f79e4d167df8739c2b45fd53466436655bf75d65e158c378d7054b4d0a67db,0.001440067199,
0x4ab43e86f18dd3bfec90dbd5dd9347146f0e0acc057ac0e5f8bae0b79019049,0.001437859805,
0x3f91e81765e37ff745af38283bd6b9ffbb5c7b1be89c3544051ac3af7b51a8a,0.001437487588,
0x5ec387314bf172a0504a1b7e7b0f6c3a21a7de3bc975359c2710b7c7f283cfe,0.001434113342,
0x4d3086e9123e31af61af65280cd7764b01e8684e6f565b5cfafd2709a9a66c,0.00143280918,
0x6fa1943f138990381938933ecfe2c0d05d817b6d325c09efefcdcd55a42450a,0.001432510038,
0x4a25d6a99bdfafde3ae45b9a1bfca515b504e9c2c746c7377785aed7ba838f1,0.001430914857,
0x3c08f2334076772de4a12688cb1924c37b94edf2f2c8a82fd2ea01672dd8b89,0.001428226546,
0x256dba68d218e26919cbbc9a9d88da41bf463421e42db1a8fd2a6b6c80082e3,0.001428039406,
0x2f7f80bb8c4aa8dade3f366b7005ffe8444983eea4f6921911b28ea6ea5b6e4,0.001424642793,
0x493fd4f18408b2caa3bb56d9a9bbf2071e791dcdaeca9badcf162f0964daa85,0.00142435777,
0x90cc3e4a7b941c6c8d54494d81fd763d40b012c93dace3bc92ea763a1391ce,0.001424352659,
0x17ec2621997ec257fd2c96ed8a00ddfb36e689b65d8b56c0c47b11c7a846697,0.001422869775,
0x6d1d401ae235ba01e5d8a6ade82a0f17aba7db4f8780194b4d65315071be10b,0.001420799692,
0x7ac6a6807bd2dd6d040088dbeb92bfae6db1236d9ed8d662c84a6279d2aa23,0.001418674769,
0x88eedbe2fe3918b69ccb411713b7fa72079d4eddf291103ccbe41e78a9615c,0.0014152842,
0xa68dbcacd844125866ca3da7fc2b0b6a2b26c9cc36673958f56c4cf5739b9,0.001415283194,
0x41240bcd6e426d3da39458b34cca5436552a1a66df4ccaa6b19f9e28e8d4cbf,0.001415060079,
0x41399ce477e144faf4d829590d997a8c6b8bb350352e957584f15853b9a8a50,0.001412742925,
0x15399f39139324a356ed7a41d0b59e88b502b77d429e8f6ab15e4928840151f,0.001412482727,
0x2721f5ab785ae5e13b276ca9d41e859b7b150440a288a7826ba5e27dd05e08e,0.001410475304,
0x8caa0f60e6b795fb9d194b7426a666c1ef79e2a908cd8d827aea68a5c45f3f,0.001405421985,
0x25780d5926c26ab8ff8f3b03b7e19af8639190db4e4d46afa66193083016004,0.001405033089,
0x4dd60f6dc6669513644a1429e7394d47dc0e4a52c31da1243a8ecba434c9080,0.001404031955,
0x174302dd5b93688099c5729668521f7e2d3c2370333718283672bb92d93fe73,0.001402758073,
0x12be01e69a13af8744a14afe68c6942105716d58b4ebe7b3019085544228d2e,0.001402165158,
0x5d9af6932b75a347b1b1d3aee3d3362c7022490a66140dd8faf563643de28c8,0.001401841781,
0x74052d4d02feacf55a3c9a74e6a4890913de3a3e6e9d1fe9661859f11332db4,0.001401370056,
0x52f0ab97ba578f3f8f7cced124aa563ae8f9decfd54e119d19cf15ec8aae435,0.001401145659,
0xc4ab23c5c34224f1a38a90a4185028e0d0715f2c6d4c25c48b29cbe69c132f,0.0014008662,
0xf6464e05f589d75ef1a7c078a494e8c88f596b63aa09867d389eb6dc0f9d7,0.001400749467,
0x14d19f6d7ed1289405c328b65b0523c728585bf7d6de6e670145c7d4f49a5b0,0.001395658222,
0x7cf0a23bdfa8f404744b29ed69aa8e7e48d35c3e3cf82392e33f61a5443019a,0.001392998955,
0x5f22447beb7e1f476f3845f509091872021c82de727844091b37acaeabae2f5,0.001390384059,
0x19f6d0f45b01d9b4ae5b6c7344c6b4d5f0cbf45e3552fe2021f31b3c1bc4be4,0.001388453048,
0x6a68efb36cbe4e9fbb024e5bbb62d7d7cafa81e3eedd2d085dfeb18a3ca19f4,0.001386720353,
0x7f9d723c937a3bb2197d851817dccc130589aa06b106369dc0f76cdea9a9afe,0.00138556018,
0x52947fa17eb97c9a3e03181750a6e1cd7d681beceb40e85492567ee61898e30,0.001383130765,
0x5efca5f7c3b77f4e9808de621e8c6b38ebdbf096369735a5719da5fd7456aa,0.001382606403,
0x4fbd54931653fa60040a7c1339c8d6de89ccb27e994bfd2fad4efe4497282fd,0.001381335146,
0x10cd304980902add4e6da02d0a33981db163579733804978b8bf9f1a5051059,0.001380477481,
0x1de539a696dbd9b8bb3454c6cc8f7cffaebaa966b701c78a59e0a0fa04d9e58,0.001380020146,
0x745e286f4b6b36ba843dc3c0ad4cc3918721456428f66f3e5e41825b109b68e,0.001378101973,
0x7ed13c5c96c76e886700c7c79dc8e2b2d44582e3e14d3950a6990ec6e7e7038,0.00137768441,
0x23ae5fae492b4ef98c485af14933008a1acbac1db56e4cbd5a5d521035e2f7a,0.001374978439,
0x62d079a87351bf67682371fb477661cd08f8ce17c4ff295f2bd95a1a24bac31,0.00137172009,
0x11fb03dc54396ef8d2037d5380a5dcc2ae02245d94fcf8d9fb385ac23a41481,0.001371249144,
0x765e82f64431054456e2f7659d69148803995235c27266beebe92f23ef1fb7f,0.001363704155,
0x1bbbd0b77fdd28380f61c8fe8523a6ad18511494258536966776458e6d79a2c,0.001363466042,
0x4e85f92f41c9d663ecbd3deb0d39462c970301deb923df04eaab26ac5ac802b,0.001362289689,
0x110eedc9a40197cf7eaa5563e1e1dfbde8594e82aa257739f12bbc1a37d0c15,0.001359791558,
0x1a9b81a6140d688aab044f9b1f615f7055c701de228c97953881fb22cd8eb8b,0.0013588289,
0x740dada3c253bfac75d0224d8e12404f438c400006fcfb13098c40bfc2ce35e,0.001358503258,
0x2180ef36d0e7c54d971df63952ca6f4e5c4355ff6ad6c6c2c6b94dcb5320e0e,0.001356690861,
0x3114f304f4dc20348d699799ed3f493aa5d77fcbb3bbfc401fd5cd5a524c3f4,0.001356599933,
0x693898017eef34f276c5160fb27467d9b3aa88afb82cba98861f7cf42802e8d,0.001353357472,
0x3416f2bbc01e07db2571d44370c7c8b0a782c31d154abd5eeac719976dbcb94,0.001351795156,
0x23f6fec226872d1a8b02cc813a7fdb1375c6a0bee94b65ab08c83c2577e114f,0.001350692962,
0x3647daf4cd619abe942c8d5bd8dc75ef93c95f6c2ed89ea906400e59dc6efab,0.001349802715,
0xa394ee1b6c475bea6d9bbe0f1a78398b1ee210faf308799f18b1d9694ebc0,0.001348879109,
0x4a9a8041772780680d01501e14b86cd915d57857a2b47dd85c96402cbdd8874,0.001348684513,
0x7e49a42a482c5284d790808b5940e5769ad6723d6fbfe4d86d24e5048b5b398,0.001347942879,
0x319ec34f61307b30846680ed0125c4c7a022d98e3a6a445663d2fdae3a95d53,0.001346669559,
0x6366b096f710b2ba92a601c4db29db2a35539cd81647c3f341630137d30ccb,0.001345507812,
0x35452e8c488dcb41c30a77b445b967f638f5ddff33430d539efbf2d66a306c2,0.00133752683,
0x3e0cba5153a413eba052423f78e27c5ae07435e78cc3cb1d4e67b8303aa9daf,0.001335800511,
0x3871b7677d8e485ec5045d5ebe412b3c03bcb26de970198ecf59250b77a547,0.001332755037,
0x61b656778026a770746469ac2e287297e7ef88ed35477283bbe46efdf9013f3,0.001331583911,
0x5cf81350cbc9e7e1d5e4fa300a4040852736bb4178172a99f0a42e59f4d8602,0.001330897682,
0x357429260d8efa5d3f4c7cc41f082a0e267e62c9dc7b9ea842faef21a7ca24d,0.001329741388,
0x20b36855e4edc2093eea4392cca2e65e859ab6dfc8033b77f5e4133b4898d2a,0.001328967666,
0x5cc448f157dcc8b8b2da2af2783a1644c6c82cb00ca5099c9a7e2374e46fcca,0.001328016205,
0x5f7f8f26af561d5b798c9ac99b2693ad609b31c445f9b448985178bb5d4c22f,0.001327795395,
0x35b8da566e9e855f5e512b3894a18479c9a2baf8760a4b5cb68271bd9e52ea3,0.001327045672,
0x61bcc33b0469cd072ad47813a1efd250fd36a28425d774c31c8f33c87306e8e,0.001324386917,
0x771f0bcfa9b1db03355f0a855395b2d9adb16ef32f450ab459849318d20ec6e,0.001322565066,
0x5872fae42493eea7778751636231a73b89a90385d1c51bbf8f829b86270d134,0.001316918775,
0x225a6df51d01765761fc73e7adaef5d494a3dc8fae7d7709c24b56a35c75b9a,0.001316641127,
0x4184fc3e27e9c5a10b16646c7a09cb2211fd4b450adcde9da136beebc18a69b,0.00131632672,
0x47991fc342a58b8446c7265b1657aa169ce0323b275dab0a06c8961bf481b37,0.001315322193,
0x4efe13ab92f3c06d1e21daabd9758c9226888f7eb9f2fa2ac3db751794e503e,0.001315165524,
0x32a3ae9456928308bc2b8c71775bc5b1e55bf42976f90da7deab6495207d084,0.001311388593,
0x1469877e28a1937c3c9b2765781b119d4b58f582e6125f6eac7937e5557bc23,0.001310377487,
0xc4413581d77ebbf729dd841f39617ae60d0518f9690acf260d75db8a3bc157,0.001306812892,
0x7c9e04a463e0b8a0a044750b098429416f0fb07b5b7f0a0bd968ae861148c8b,0.001304799583,
0x738e3224e216d813b0077899ee13c63e61d6743add052ab19d1cb54a7b0fac5,0.001302836081,
0x41c53fa28fdf81bf5b8c09eecb7adab7bb9fdb158588bbe7987b7da0b833029,0.001302437094,
0x13b6ecc793696c1d792782a5dfc38dd1c94db8d02ef0900e8e006d12ad5446a,0.001302009565,
0x2f403cfeb7a37ac5de3701104255132cdfb2de19a5cef34d93ac04a48e201ca,0.001301290289,
0x4ab3157b5a917eda2938dc0919f29311e1654423e2f969dded3502e15f64477,0.001298578511,
0x2dd2f428ce0f01e4c59e5cf4b488495d8a3cc0186b76a291b6fa5abc920f499,0.001296464001,
0x70fb35a404a805abd0cc5d86cc2f8dd360077399b13cdacf76a9517ab7b8ad0,0.001293396258,
0x4d3ddec8df8f478899e944eda3b9ab02bf3cf91eddd205c11c2f512000da725,0.001287972455,
0x21d9e5b77efa0662818b5a3e63e2bbdab83074a2ed35734a61d8c83a3eae8b1,0.001285866695,
0x1fb99ae0ca453871b946affe99a58157cc2a37b425a6c6903b85916108c8d51,0.001285636243,
0x6408e8d29fa0fc4cc80524a5b0daab300e7a594d0b01045671694b5caf879d8,0.001285294621,
0x20f1c92c77868aadf44806cb180e2dd77f07511e5343bad3b6f4baadcf5f09b,0.001283512818,
0x462a81d9248ac9388c38fb4d34fbdcac49f2c400c6213de813752e24ce398fb,0.001281222278,
0x6d1d36fd3f31520515f16f2fdb07c957053bc2f9432bd3697d95e8cb7833c0d,0.001280910928,
0xdc84e7896b2c396f74ead8f1e90250c2ca89181a7d94c432fc9f4431c6a034,0.001280348577,
0x57abefa1fb968108418685ff423cbdd94962d6de1feaefc0deb5a3002f5c16d,0.001279139818,
0x6213ea24287956b45411af828140be71fc228f260111878f986db60d07d1cad,0.001278594348,
0x7b6803a21879ba67cee0795c6b7db6da13ab03fc8fc15cbf9283b4ac30b272c,0.001272964516,
0x59b439f1d6dbceda985be320f4cf6f06e1443dcec337684e22e5ec01fc70668,0.001272178828,
0x1f0b6fd41d1cbaa59ed7750bf66dbd4693b1d5e098bd43ebcf4b038431e6c94,0.001271331428,
0x39e14d815587cdd5ae400684e5d60848d9a134b378260cc1f2de6e7aedcdb45,0.001270940232,
0x72b969a926ee9c9d2dff2efc762b5f2c5a27b69fd40e49d48f3e2ee51a07f8,0.001270310219,
0x30fb3c48a60bcb1ccd3adf144348721f2be1eaf6f629c2c0d21c694556cd981,0.001269713221,
0x3b00cd7db71f44c270aac735ea9bf433d79f99f132d306d8b90589bc47ebfad,0.001269231976,
0x506686ca52370c27335956fd312ca7f2c0d519847f431be4848f65567755b73,0.00126752883,
0x9b5f9fe159e10a0882d562ccf387ab8ad20aa4b457f4035a81d6d6eccf66f8,0.001266063433,
0x71bebe21a96eee841d43977723286d29f1165e0a3ab36e86b5decc7910ab539,0.0012654606,
0x74aceb2aeddcd70fc62c44a34c2520e322ffbdce1db887a44e9605ab51cd826,0.001265062759,
0x4397a159f75f68b06439ee68aecacf38953c1c654e2d8988299e25e62c0a6f2,0.001264857953,
0x43066fa6a23fcc9360e602c8bcd2fac96696b4e20dbb34c705ee8c8436e7bfe,0.001263890853,
0x544308c6610f4119eb58d2e7fbedc2bebcb3ca7c40f22c4adefeb33243a8a24,0.001262364123,
0x7fc3750be79e8ce65afc521648ca3e9a484795be391fc931fd5f0549b19b1c5,0.001262151653,
0x7c83d733af6e49033b7d907938cfa092f8b60dbe4e9c26889f1b7c0b84dc393,0.001257448866,
0x7f3ebdc5f0779481b1a7485d27dc91bdf50d4d7381c5713a558f30017daee5e,0.001255941554,
0x3b12fe29f06b5bea7392637ca46d09eaa73468fd81e43f53d2ee39d628bace9,0.001255425786,
0x410968be8100d41aeb56fed433813ad1c1edb347a7aad7934d721f784d1e534,0.001252433982,
0x38c3a59116ecbcf7d6764087a6f4edd157e99001f6ccca833964019daa6100d,0.001252097268,
0x35220b58ede19d4e2a801b25c2b90f8034eb582e2b8819b846dd7dd7c765c08,0.001249578921,
0x2585400f55b1e44f7f5304168808890238c54f63581c2936e2a27b17d7e4944,0.001247249432,
0xbbfab0aecb50e7fa4ccbf0a7ccb7362002602e88d0468cea855753c1a0930,0.001246299007,
0x40b6818d3c4867d47d47b40cb5f138e2d6bf8bf001a68d15318a433ffe6366e,0.001246286109,
0x1a783553808a3a835dbd6e2886ecf6c96ccc1f4fe17bf1b4f8ee8f83937df2a,0.001244373618,
0x758bcf13299488ec9551630919c92c2db1b58e71fd82ba87e91ba0d586535ec,0.001243840058,
0x6ed8ae4d443d5e58423dc89069f4ae2f541baaa499250b559ec826acd51eb22,0.001236848071,
0x23968979875cfa86dcba361d39cdec11e2488fcc96f98e3eaead53faac7654d,0.001234862082,
0x54acfced61447e3a75ade1847a9702971ee6c2c3480c4460d60995d6564f0ce,0.001232685042,
0x4f79b79ac514974c88a838eb9fb180551a82d92fd01b2e02740ba3f1d382457,0.001232336868,
0x7962296f4c262776133c3af85b1d700da9c247cb5b6b92e6b10301d411155f2,0.001231100082,
0x1d6f3dc9657e4165b0f1774ac0604f49c950a4169611bbe23aae802e4a7fb32,0.001231015673,
0x30df4f6ddbec8b6098a67aa3a1ef36be9291c3804686bb32f46176bd8fe20ad,0.001230141282,
0x7dff257370d896c120a2252b01fc1e91624ecf2015c99704aa3affddda8a453,0.001228554028,
0x3159ff00cc1d9bc768ba58bb02235db9f4d25a01b1250cbd6199d27189613c0,0.001226963417,
0x6471af924320021535cde748f37dd49645b9148a3ac1860134683d744120c3e,0.001225924078,
0x4912b548467a3c85a8e5c9c6ac1e26336d047199286e184484c45a7c1e24aaf,0.001224099005,
0x2c3d9ba848c6f107c69db42dab1bfdfafef64ccf1d99f1fd7921739887a5788,0.001222760247,
0x4fdc8759d1f2c66960595253e86c8463839548d427af1df1fb19ea9e79ac6ed,0.001221630314,
0x516c21695c3dd83af9a4368de8cdc96f81477ccefb50c6fad13499786f5fa62,0.001218764563,
0x66c781f63ff8b65bdc8bef31a739dae8227cc4def12da9502836c44c4829f0b,0.001218572673,
0x31b5173e959c9fc486698efeeab2bd0de97722e2f327e9248f29635b5349006,0.001217738691,
0x3c0ca3aee84f817eca7d944c4ef160e025f79e77a5a0f77b6b6f3b33907d071,0.001217354594,
0x2b96b5c0b573d90a8149a68a66bbb67ab80f1848d9b8746eb09372cbc4e096,0.001217013148,
0x4ce3b538d340c9cd6d54dd340a10a9ec55aca62d92d4b72ecf290651f491333,0.001216324554,
0x416cf7a313fb3204cdaade20b07206abe89f0052e1a9ebf2f221e32204daa13,0.001214920669,
0x6f2022a1d2fe642e5d70f73b7f6f037e87f1889c4b8f66976ba1416f8e70ed5,0.001214450401,
0x75d36c7c33c4ba471ec71f94817e2933ee88dab884db2875f60dcd44a72ce2a,0.001213544452,
0x69fbf5fbfc356292b5b40f57f9df2c72a737491b5b3c37b67bc05ae990103a1,0.001213041267,
0xf48f52a6b6cc1c892233cb25be942e482d62b88c68ccdc0be12287f6ccaa5d,0.001212943065,
0x1b9604a23a7893b9c9c93c9726abdb513656ed191f8f72f42772604b336ab0,0.001212596325,
0x4d08dcb4e6656203a5477ea936af8cb6ee63662dc78c2946412ef6ae8c92c92,0.001212429334,
0x46ff86082b911ca3667a352d933c7606dc9eb39efa1c795894062b3e233b528,0.001211689625,
0x69a51399f5b32b28852afd339a748db1d00fb62871340be0c19b5c5d2ae48c4,0.001210816027,
0x384d985db9c4a72018265d88806ba20b4751ad8b19c638b19c10fd3965fd710,0.001210459556,
0x1d4d8468ed77a4fb5c0b7b3fba2b28d43902586925c8fdb0ad5b9ef898a151c,0.001206037045,
0x25fc92d9842fedf6cf03d4506f4b807d4bc42a6d6e59eca2bafdf67d70106f0,0.001205563085,
0x9e6ec8c94acac9dd28d934034dcd492186d4d62bbb5e4e03ccde0f9fd81b2,0.001205404011,
0x64aadd3f32794330686b3503f0be6aaa538a209de0568f4501ea35502d50610,0.001204425016,
0x4dda733e4667bd95d1592ccc7e021cdb3284ca62ca98f8b68bb60f576c80c3b,0.001204374836,
0x66c0dadcc94446717b1d03a4c006a9b34aebb2110896e6a34ae0b7a908b9a2,0.001203011912,
0x2dad3a00499e9f5a045117bc03739863135588f2eb2f2243ad58848aca194c3,0.001202968618,
0x367a933c390eb5a68d1dbb47251c57d6842df3a921c2b03ade12a4149622cca,0.001201896116,
0x3b1b59f15884ebd0ac123c410732cf6e769c223e7c6a5efb4942015b9a655c6,0.001200100775,
0x2618c0ca1388a01345bc285542206999b04414f272edb67aa89b066a2ad47d6,0.001199955897,
0x3de9aca46d736ea9a2bf1d1c39273b7ce1acb3d09e4e7c94a54c7eef1947395,0.001199782135,
0x2739717ea9882aecf0c1bfc46479105fe06e5ab443164741883a9dda32460b0,0.001199018729,
0x5b1fd7204b7e60fa70ec44d16374c0e8e442b2083cfef40a02e0980d9b01d93,0.00119816278,
0x1d5f9509ffe31dc435e3194a0871f40c7a2c5c3399ec0429a90e2c8d29b713b,0.001196443608,
0x325940c6cce9e81013996b40a88ef3d40dadaecb0a4acf2530ed9a1adbb4305,0.001194983064,
0x79986e7004bc4fe0063a62749566c9f1531e1132f9f3c8c2e3704688d5de97f,0.001186259525,
0x6c63574359b08c6b8622642c75e4edc5a979ccc8937bd7cddfd53cf87f26107,0.001185563111,
0xf3a3bfa15819c121a0b3371c5f99e1969b884af8934c5c8948d588bd7842fe,0.0011853797,
0x198dafa7700c33bbaf0c5375c3b40b0a31e3d37a5c39ab5a168abc79cab4ffa,0.001179897798,
0x6d98626f4028d27e9650fb96ce5b6516deeb55e985540bc4fc914786d91b09e,0.001177811417,
0x261ceb20f671ddcf56cbe2b3ec531462ed6ab31b93f7efb2c18562b1e52db67,0.001176202062,
0x3fee521770a92b2bf3347081936f6da2da81cf74d4d287337d9dc2f756bc443,0.001173966325,
0xa262f8a505eb1fa517967008a537280d49090c3eb3b7d24dcbc81c4f0aca7f,0.001172960642,
0x266511b32d145c2b521a90cfe7e592e078d4abe39a67ff881e8e5f235189570,0.001172603852,
0x24beb7ee9f48e0189fbf3d005ba60f26d0687ad5982793d779879e7dcd8b904,0.00117178315,
0x57c70467c3ab9bc16cca07f05fb4455dd14b00c93caa2deea2604f7b2247fb7,0.001171645611,
0x140b7ced377b07f54c89721b81fd5f75c5c2fcf3bbeab8ef1b7f25883c1578b,0.00116852375,
0x49e8d096e9da3d07abd487024d8fbd58eb2835e0cd7518fafc1b0b0afdab011,0.001165723168,
0x1ecc21cd2d577ed6d8ae1d7f2f0e70f9fbdc866a66d704f2afa1bff027f0b96,0.001163822894,
0x11dc11c3c3d363226e8da10ce12bac9ab42fe634570fb6bc464c081d16e2415,0.001163352107,
0x61098f415811932dbea19df1050ddfc3f0d233ac74676568df45df855c1bdb,0.001162458554,
0x30a77b90cec47c726b644fa74ee3f1bdd1b962e381b4cc35fa3f4eaf62d8696,0.001162205558,
0x5902b6d02fb0405893d97be054ccb3fe44e6753e1da9d858b2c086b53a40a7e,0.001159553032,
0x708d2b9fbac483af8e3e2d112763b0e5b8e204bd2f2deac967401c84b0c73d,0.001157249944,
0x6da42325a19760288555ca02a243087fd6c828ff2f3e8efc1839e5b722f354d,0.001157198836,
0xfcc3680126ff438668d9d1700708619cc3960f6b80591b011d2426324937c,0.001155796554,
0x29a9a625e40732232dfab628e64b5c6cf04bc186b1e6023addf4bd6ce726c86,0.001153347927,
0x47570df7a23cc3b57161504a4256028fa2fa4decd5651ac6cf3609714bfbd83,0.001148977607,
0x7925841b7aaa2f6247be265f072ac104420ce3f330106b30358753df36875f4,0.001147268023,
0x34cc6f90610c8f254751919b854d63d105bea1b3b2545cf7723e1af6562b50f,0.001147135186,
0x379de2efcfcbabe0cf373bf5b7d951bb28ff794fa32aae69ddaa77a0d6ed1ad,0.001146903036,
0x5d84effb36e69e785448d877677473835a241df42d66b651098291ed33540d6,0.001146610527,
0x646bb1427d8fc71c4b4b0a77ab19d42b25adf57467f0c0db2927bdc39ad9c1b,0.001145885731,
0x461767c971400cc9aeb3fd8e0480996660a1e54cd266064ac2b96bd0438e4c,0.001145389862,
0x2f5fc5841f35c35715c7d83d502fa1526c20cd9f81e38d6b0e8c235f563be81,0.001144108815,
0x28fc12415d378aea52d49f009666f9bc78cb4a88753f74f9b7f7cd039272912,0.00114123809,
0x666dd11b4d5806aff2ac3d2f2629ee91a5f23f650297dd7c5c215de806e2d30,0.001139408307,
0x2d1603931bbcaa5dd5b9bf4cfcaa1032e18cffba40b2b40a88759105c449da1,0.001138713583,
0x4b31281311115e670f40c41423c76b4378ea1915c4c269a10472943abe4045a,0.001134763129,
0x4e68405a583b759ed73df4e6c794104c8dc15347b8064fbfd42071c983301fb,0.001134723752,
0x59bee5a4f29db258272b051bbe47c752ee1a546a28d3991450934d5dc8087e1,0.001134047537,
0x3ebb5e907f653f513d6643f9432d26d7cfc9e17e32371f6cc386e4a0e908a43,0.001134045843,
0x23d09b2d9016848884809db634b0c80a15682ea21e911fee14f634e25d2e64a,0.001133898162,
0x5ac13afdc1a43c16de5cd780e3787e34861c7bda7cc0b4d1d59eda09b7549ff,0.001131737227,
0x2fd1fd86bd346ce1078758ad9cfbde9bb40e531e82a103f68c40e33eff2ea62,0.001130082554,
0x3a2afc9f640ab72c06222ac5f7a75d69f9ac819a2faaab25306a47bfcdf37b0,0.00112698938,
0x2a6cc831e6f13da758eece3449ddbe2c80f538825ebdc82e8ed5a00cdd874bf,0.001126760289,
0x3ddb44071d8891118529a3945fbbcd5064c4c2e557ac4a7ea785c626aed19d0,0.001125101518,
0x130746d162e5c5a9f681048473c751f82b065c2b1a16f6a000eccb3ca0a5962,0.00112427255,
0x6ffc3bd2f9910f204e5c10b1c9f2eb358592e7a28c654f559622b46babffd6c,0.001123206371,
0x8d2221c82d9e220330af76a6b7d1e65281bbc100039b26cb64665171b7bd0d,0.001122436798,
0x76373df977cbb16a576279be57a98e07ea08b76ca4242c89e43c0845ea8a4c9,0.001121242978,
0x62e09aedf6ac5718cf1a088eb5702ba6b98244399b4422cd2bc75ba7797e961,0.00112022225,
0xf18aa5d6b92c11f254ed9cfc407b544508d1be5d4c207aa1c143591154cd60,0.001119159378,
0x28b204dfa2cb04689f24e05b37218a4c984dbc14969766bb5033dceb8deb4ab,0.001118313573,
0x54272805cf393a94efa85996c5202722fa8d5f2b122bf527c1beff1217ff976,0.001118163635,
0xa59542cf906c65b864bdaeb4d1bb57b1a186172f58ba6523f6889ce7ded9af,0.001116922787,
0x7e5b4919727465239ececcdbbccb82ed9e8ae85090802c7181bf517a12b94bd,0.001116196711,
